Date,Pay Code,Hours,Wages,Associate UIK
11/8/2022,Regular,7.5,113.1,2727065
11/8/2022,Regular,7.5,113.1,2727078
11/8/2022,Regular,8.1,122.15,2727091
11/8/2022,Regular,8.08,139.44,2727104
11/8/2022,Regular,8,120.64,2727962
11/8/2022,Regular,7.73,116.62,2727117
11/8/2022,Regular,8.02,158.41,2727130
11/8/2022,Regular,8.77,200.58,2726532
11/8/2022,Regular,8,269.23,2725518
11/8/2022,Regular,0,0,2737088
11/8/2022,Regular,8,348.08,2729860
11/8/2022,Regular,8,211.54,2726714
11/8/2022,Regular,8.08,145.02,2725674
11/8/2022,Regular,7.5,113.1,2727884
11/8/2022,Regular,8.02,156.89,2725947
11/8/2022,Regular,8.08,156.41,2726337
11/8/2022,Regular,11.05,320.45,2742535
11/8/2022,Regular,8,158.08,2727143
11/8/2022,Regular,8,152,2747046
11/8/2022,Regular,8.25,167.31,2726506
11/8/2022,Regular,7.52,115.98,2727182
11/8/2022,Regular,8.4,183.46,2725934
11/8/2022,Regular,8.73,206.37,2728937
11/8/2022,Regular,8.48,271.47,2745499
11/8/2022,Regular,0.38,8.69,2726038
11/8/2022,PTO,8,181.28,2726038
11/8/2022,Regular,9.92,234.33,2726207
11/8/2022,Regular,8,250.5,2726025
11/8/2022,Regular,8.55,273.6,2747345
11/8/2022,Regular,8.25,158.15,2726428
11/8/2022,Regular,9.35,220.94,2725466
11/8/2022,Regular,8.25,148.01,2735138
11/10/2022,Regular,7.67,115.61,2727156
11/10/2022,Regular,8,258.49,2727832
11/10/2022,Regular,7.58,114.36,2727208
11/10/2022,Regular,8,196,2746942
11/10/2022,Regular,7.97,142.92,2725570
11/10/2022,Regular,7.67,167.44,2726090
11/10/2022,Regular,1.02,20.09,2732213
11/10/2022,Regular,8,237.94,2736269
11/10/2022,Regular,8.35,165,2736347
11/10/2022,Regular,8.3,159.78,2743042
11/10/2022,Regular,8.1,143.94,2725583
11/10/2022,Regular,7.83,120.87,2726766
11/10/2022,Regular,8.75,196.88,2726259
11/10/2022,Regular,8,119.52,2727221
11/10/2022,Regular,8,120.64,2727234
11/10/2022,Regular,9.68,217.88,2725739
11/10/2022,Overtime,2.13,64.9,2726389
11/10/2022,Regular,6.12,124.05,2726389
11/10/2022,Regular,8,384.62,2727845
11/10/2022,Regular,8,158.08,2725856
11/10/2022,Unpaid Time Off,8,0,2737036
11/10/2022,Regular,8,230.77,2726272
11/10/2022,Regular,8.57,197.89,2725921
11/10/2022,Regular,0.58,11.53,2729028
11/10/2022,Regular,8.53,186.37,2725960
11/10/2022,Regular,7.97,142.92,2725596
11/10/2022,Regular,8.48,194.1,2725986
11/10/2022,Regular,8.52,184.22,2725973
11/10/2022,Regular,7.87,118.63,2726792
11/10/2022,Regular,8.2,162.28,2726298
11/10/2022,Regular,8,196,2746981
11/10/2022,PTO,8,120.64,2726805
11/10/2022,Regular,8.53,186.37,2728989
11/10/2022,Unpaid Time Off,8,0,2727169
11/10/2022,PTO,8,121.84,2735034
11/10/2022,Regular,8.3,155.63,2742717
11/10/2022,Regular,8.1,155.93,2742288
11/10/2022,Regular,7.87,121.38,2726818
11/10/2022,Regular,8.38,163.48,2740637
11/10/2022,Regular,8,259.86,2725453
11/10/2022,Regular,4.75,90.25,2748372
11/10/2022,Overtime,2.53,75.09,2727702
11/10/2022,Regular,5.68,112.3,2727702
11/10/2022,Regular,7.93,162.08,2702391
11/10/2022,Regular,7.87,118.54,2726623
11/10/2022,Overtime,10,337.5,2737023
11/10/2022,Regular,7.88,141.9,2745551
11/10/2022,Regular,7.78,116.28,2727260
11/10/2022,Regular,8,384.62,2746968
11/10/2022,Regular,8,230.77,2729041
11/10/2022,Overtime,2.25,78.98,2726246
11/10/2022,Regular,5,117,2726246
11/10/2022,Regular,8.28,202.94,2748866
11/10/2022,Regular,8.28,160.28,2726350
11/10/2022,Regular,8.12,170.45,2726415
11/10/2022,Regular,8.18,161.7,2726857
11/10/2022,Regular,7.85,118.38,2726896
11/10/2022,Regular,8,357.69,2731004
11/10/2022,Regular,8.15,154.85,2687402
11/10/2022,Regular,8.37,245.98,2725492
11/10/2022,Regular,7.8,117.62,2726909
11/10/2022,Regular,8,223.08,2725869
11/10/2022,Regular,8.05,145.79,2736321
11/10/2022,Regular,5.1,91.49,2725752
11/10/2022,Regular,8,353.85,2729964
11/10/2022,Regular,8.55,168.95,2726597
11/10/2022,Regular,8.52,172.72,2726545
11/10/2022,Regular,8.62,163.72,2745564
11/10/2022,Regular,7.77,117.12,2726948
11/10/2022,Regular,8.25,175.89,2726441
11/10/2022,Regular,8.83,172.87,2735086
11/10/2022,Regular,8.33,188.83,2726012
11/10/2022,Regular,8.45,166.97,2726129
11/10/2022,Regular,8.25,167.31,2726584
11/10/2022,Regular,7.77,117.12,2727286
11/10/2022,Regular,7.78,116.28,2727689
11/10/2022,Regular,10.4,305.76,2727676
11/10/2022,Regular,8,315.44,2727858
11/10/2022,Regular,8.1,153.33,2725401
11/10/2022,PTO,8,328.82,2727806
11/10/2022,Regular,7.58,117.01,2727312
11/10/2022,Regular,7.58,117.01,2727325
11/10/2022,Regular,7.88,118.88,2726935
11/10/2022,Regular,5.35,122.41,2726558
11/10/2022,Overtime,6.73,231.09,2726558
11/10/2022,Regular,8.23,154.13,2736997
11/10/2022,Regular,8.55,167.32,2725882
11/10/2022,Overtime,1.98,56.53,2746864
11/10/2022,Regular,6.65,126.35,2746864
11/10/2022,Regular,6.32,120.02,2741170
11/10/2022,Regular,8,120.64,2727338
11/10/2022,Regular,8.15,156.89,2742496
11/10/2022,PTO,8,199.84,2725427
11/10/2022,Regular,8.37,150.1,2725700
11/10/2022,Regular,8.18,123.4,2725531
11/10/2022,Regular,7.77,116.03,2726974
11/10/2022,Regular,7.75,116.87,2736334
11/10/2022,Regular,8,384.62,2735073
11/10/2022,Regular,8,346.15,2739168
11/10/2022,Regular,8.52,166.08,2743653
11/10/2022,Regular,4.92,73.46,2727429
11/10/2022,Regular,8.52,168.29,2726233
11/10/2022,Regular,8.25,148.01,2725648
11/10/2022,Regular,8.57,171.33,2744745
11/10/2022,Overtime,0.98,29.15,2726402
11/10/2022,Regular,7.02,138.65,2726402
11/10/2022,Regular,7.57,115.69,2727364
11/10/2022,Regular,8.1,153.9,2726987
11/10/2022,Regular,4.48,67.61,2726961
11/10/2022,Regular,8.62,129.94,2727000
11/10/2022,Regular,8.37,126.17,2725544
11/10/2022,Regular,7.67,115.61,2727715
11/10/2022,Regular,8.5,249.9,2725505
11/10/2022,Regular,8,178.08,2726168
11/10/2022,Overtime,3.82,125.03,2726285
11/10/2022,Regular,4.82,105.2,2726285
11/10/2022,Regular,8.72,165.62,2741157
11/10/2022,Regular,8.38,168.42,2726571
11/10/2022,Regular,8.05,154.96,2701806
11/10/2022,Unpaid Time Off,6,0,2741144
11/10/2022,PTO,2,38,2741144
11/10/2022,Regular,8.45,158.18,2726480
11/10/2022,Regular,8,120.64,2727013
11/10/2022,Regular,8,515.38,2727728
11/10/2022,Regular,9.1,191.92,2725388
11/10/2022,Regular,8.47,151.89,2735021
11/10/2022,Regular,8,615.38,2727767
11/10/2022,Regular,8,120.64,2727403
11/10/2022,Overtime,6.7,231.15,2741105
11/10/2022,Regular,3.83,88.17,2741105
11/10/2022,Regular,8.6,187.82,2725908
11/10/2022,Regular,8.87,193.65,2726194
11/10/2022,Regular,8,120.64,2727026
11/10/2022,Regular,8.73,174.23,2725557
11/10/2022,Regular,9.08,183.94,2742561
11/10/2022,Regular,8.38,155.09,2742548
11/10/2022,Regular,8,309.57,2727819
11/10/2022,Regular,8.23,171.34,2725609
11/10/2022,Regular,8.4,159.6,2746552
11/10/2022,Regular,8.12,123.62,2735047
11/10/2022,Regular,8.22,156.12,2746877
11/10/2022,Regular,8.45,207.03,2746955
11/10/2022,Regular,8.1,145.31,2727468
11/10/2022,Regular,8,119.52,2727052
11/10/2022,Regular,8.23,148.2,2745577
11/10/2022,Regular,7.72,144.69,2741079
11/10/2022,PTO,8,183.04,2726181
11/10/2022,Regular,7.95,143.97,2725661
11/10/2022,Regular,8,238.46,2743263
11/10/2022,Regular,7.8,117.62,2727065
11/10/2022,Regular,7.82,117.88,2727078
11/10/2022,Regular,8,120.64,2727091
11/10/2022,Regular,7.88,135.99,2727104
11/10/2022,Regular,8,120.64,2727962
11/10/2022,Regular,8,120.64,2727117
11/10/2022,Regular,8.35,165,2727130
11/10/2022,Regular,9.65,220.79,2726532
11/10/2022,Regular,8,269.23,2725518
11/10/2022,Overtime,5.97,165.93,2737088
11/10/2022,Regular,2.15,39.86,2737088
11/10/2022,Regular,8,348.08,2729860
11/10/2022,Regular,8,211.54,2726714
11/10/2022,Regular,8.27,148.3,2725674
11/10/2022,Regular,7.87,118.63,2727884
11/10/2022,Regular,8.3,162.43,2725947
11/10/2022,Regular,8.13,157.38,2726337
11/10/2022,Overtime,1.82,79.03,2742535
11/10/2022,Regular,8.23,238.77,2742535
11/10/2022,PTO,8,158.08,2727143
11/10/2022,Regular,8.42,159.92,2747046
11/10/2022,Regular,8.25,167.31,2726506
11/10/2022,Regular,8,123.44,2727182
11/10/2022,Regular,8.52,186,2725934
11/10/2022,Regular,8.5,200.86,2728937
11/10/2022,Regular,8.73,279.47,2745499
11/10/2022,Regular,8.23,186.57,2726038
11/10/2022,Overtime,1.08,38.4,2726207
11/10/2022,Regular,9.62,227.24,2726207
11/10/2022,Regular,8,250.5,2726025
11/10/2022,Regular,8.68,277.87,2747345
11/10/2022,Regular,4.97,95.21,2726428
11/10/2022,Overtime,3.7,106.39,2726428
11/10/2022,Regular,10,236.3,2725466
11/10/2022,Regular,8.35,149.8,2735138
11/12/2022,Overtime,9.98,434.28,2742535
11/12/2022,Overtime,6.48,311.2,2745499
11/12/2022,Overtime,5.05,242.4,2747345
11/14/2022,Regular,8,120.64,2727156
11/14/2022,Regular,8,258.49,2727832
11/14/2022,Regular,8,120.64,2727208
11/14/2022,Regular,8,196,2746942
11/14/2022,Regular,8.27,148.3,2725570
11/14/2022,Regular,8,174.72,2726090
11/14/2022,Regular,9.15,180.8,2732213
11/14/2022,Regular,8,237.94,2736269
11/14/2022,Regular,8.5,167.96,2736347
11/14/2022,Regular,8.25,158.81,2743042
11/14/2022,Regular,8.12,144.23,2725583
11/14/2022,Regular,7.67,118.3,2726766
11/14/2022,Regular,8.87,199.5,2726259
11/14/2022,Regular,8.13,121.51,2727221
11/14/2022,Regular,8,120.64,2727234
11/14/2022,Regular,9.78,220.13,2725739
11/14/2022,Regular,8.25,167.31,2726389
11/14/2022,PTO,8,384.62,2727845
11/14/2022,Regular,8,158.08,2725856
11/14/2022,Unpaid Time Off,8,0,2737036
11/14/2022,Regular,8,230.77,2726272
11/14/2022,Regular,8.57,197.89,2725921
11/14/2022,Regular,7.03,138.98,2729028
11/14/2022,Regular,8,174.72,2725960
11/14/2022,Regular,7.82,140.23,2725596
11/14/2022,PTO,8,183.04,2725986
11/14/2022,Regular,8.52,184.22,2725973
11/14/2022,Regular,7.67,115.61,2726792
11/14/2022,Regular,8.13,160.96,2726298
11/14/2022,Regular,7.72,116.37,2726805
11/14/2022,Regular,8.57,187.1,2728989
11/14/2022,Unpaid Time Off,8,0,2727169
11/14/2022,PTO,3,45.69,2735034
11/14/2022,Regular,8,121.84,2735034
11/14/2022,Regular,8.42,157.81,2742717
11/14/2022,Regular,8.17,157.21,2742288
11/14/2022,PTO,8,123.44,2726818
11/14/2022,Regular,8.32,162.18,2740637
11/14/2022,Regular,8,259.86,2725453
11/14/2022,Regular,9.22,182.12,2727702
11/14/2022,Regular,7.93,162.08,2702391
11/14/2022,Regular,7.67,115.53,2726623
11/14/2022,Regular,9.83,221.25,2737023
11/14/2022,Regular,8.1,145.8,2745551
11/14/2022,Regular,8.12,121.26,2727260
11/14/2022,Regular,8,384.62,2746968
11/14/2022,Regular,8,230.77,2729041
11/14/2022,Regular,8.35,195.39,2726246
11/14/2022,Regular,8.32,203.76,2748866
11/14/2022,Regular,8,154.8,2726350
11/14/2022,Regular,8.15,171.15,2726415
11/14/2022,Regular,8,158.08,2726857
11/14/2022,Regular,9.02,171.32,2746448
11/14/2022,Regular,7.67,115.61,2726896
11/14/2022,Regular,8,357.69,2731004
11/14/2022,Regular,11.98,352.31,2725492
11/14/2022,Regular,8,120.64,2726909
11/14/2022,Regular,8,223.08,2725869
11/14/2022,Regular,8.05,145.79,2736321
11/14/2022,Regular,8.47,160.02,2726493
11/14/2022,Regular,8.5,152.49,2725752
11/14/2022,PTO,8,353.85,2729964
11/14/2022,PTO,8,158.08,2726597
11/14/2022,Regular,8.72,176.77,2726545
11/14/2022,Regular,8.67,164.67,2745564
11/14/2022,Regular,7.82,117.88,2726948
11/14/2022,Regular,8.25,175.89,2726441
11/14/2022,Regular,8.63,168.95,2735086
11/14/2022,Regular,8.17,185.06,2726012
11/14/2022,Regular,8.5,167.96,2726129
11/14/2022,Regular,8.5,172.38,2726584
11/14/2022,Regular,8,120.64,2727286
11/14/2022,Regular,7.63,114.04,2727689
11/14/2022,Regular,0,0,2727676
11/14/2022,Regular,8,315.44,2727858
11/14/2022,Regular,8,151.44,2725401
11/14/2022,Regular,8,328.82,2727806
11/14/2022,Regular,8,123.44,2727312
11/14/2022,Regular,8,123.44,2727325
11/14/2022,Regular,7.62,114.86,2726935
11/14/2022,Regular,9.2,210.5,2726558
11/14/2022,Regular,7.87,147.26,2736997
11/14/2022,Regular,0,0,2744719
11/14/2022,Regular,8.55,167.32,2725882
11/14/2022,Unpaid Time Off,8,0,2746864
11/14/2022,Regular,8.95,170.05,2741170
11/14/2022,Regular,8,120.64,2727338
11/14/2022,Regular,8.17,157.21,2742496
11/14/2022,Regular,8.13,203.17,2725427
11/14/2022,Regular,8.5,152.49,2725700
11/14/2022,Regular,8.15,122.9,2725531
11/14/2022,Regular,7.8,116.53,2726974
11/14/2022,Regular,7.75,116.87,2736334
11/14/2022,Regular,8,384.62,2735073
11/14/2022,Regular,8,346.15,2739168
11/14/2022,Regular,8.35,162.83,2743653
11/14/2022,Regular,8,119.52,2727429
11/14/2022,Regular,8.95,176.85,2726233
11/14/2022,Regular,7.93,142.32,2725648
11/14/2022,Regular,8.57,171.33,2744745
11/14/2022,Regular,8.1,160.06,2726402
11/14/2022,Regular,8,122.32,2727364
11/14/2022,Regular,7.83,148.83,2726987
11/14/2022,Regular,7.83,118.13,2726961
11/14/2022,Regular,8.37,126.17,2727000
11/14/2022,Regular,8.47,127.68,2725544
11/14/2022,Regular,8,120.64,2727715
11/14/2022,Regular,8.5,249.9,2725505
11/14/2022,Regular,8,178.08,2726168
11/14/2022,Regular,9.33,203.84,2726285
11/14/2022,Regular,8.88,168.78,2741157
11/14/2022,Regular,8.33,167.42,2726571
11/14/2022,Regular,8.22,158.17,2701806
11/14/2022,Regular,7.93,152.72,2710048
11/14/2022,Regular,8.88,168.78,2741144
11/14/2022,Regular,8.93,167.23,2726480
11/14/2022,Regular,8,120.64,2727013
11/14/2022,Regular,8,515.38,2727728
11/14/2022,Regular,9,189.81,2725388
11/14/2022,Regular,8.37,150.1,2735021
11/14/2022,PTO,8,615.38,2727767
11/14/2022,Regular,8,120.64,2727403
11/14/2022,Regular,10.05,266.33,2741105
11/14/2022,PTO,8,174.72,2725908
11/14/2022,Regular,8.97,195.83,2726194
11/14/2022,Regular,7.85,118.38,2727026
11/14/2022,Regular,7.48,149.29,2725557
11/14/2022,Regular,9.12,184.61,2742561
11/14/2022,Regular,8.33,154.17,2742548
11/14/2022,Regular,8,309.57,2727819
11/14/2022,Regular,8.25,171.68,2725609
11/14/2022,Regular,8.53,162.13,2746552
11/14/2022,Regular,8,121.84,2735047
11/14/2022,Regular,8.72,165.62,2746877
11/14/2022,Regular,8.45,207.03,2746955
11/14/2022,Regular,8.03,144.12,2727468
11/14/2022,Regular,7.83,117.03,2727052
11/14/2022,Regular,8.2,147.6,2745577
11/14/2022,Regular,8.38,157.19,2741079
11/14/2022,Regular,8.45,193.34,2726181
11/14/2022,Regular,7.8,141.26,2725661
11/14/2022,Regular,8,238.46,2743263
11/14/2022,Regular,7.62,114.86,2727065
11/14/2022,Regular,7.62,114.86,2727078
11/14/2022,Regular,7.6,114.61,2727091
11/14/2022,Regular,8.33,143.75,2727104
11/14/2022,PTO,8,120.64,2727962
11/14/2022,Unpaid Time Off,8,0,2727117
11/14/2022,Regular,8.15,161.04,2727130
11/14/2022,Regular,8.42,192.57,2726532
11/14/2022,Regular,8,269.23,2725518
11/14/2022,Regular,8.25,152.96,2737088
11/14/2022,Regular,8,348.08,2729860
11/14/2022,Regular,8,211.54,2726714
11/14/2022,Regular,8.27,148.3,2725674
11/14/2022,Regular,7.68,115.86,2727884
11/14/2022,Regular,8,156.56,2725947
11/14/2022,Regular,8,154.8,2726337
11/14/2022,Regular,10.33,299.67,2742535
11/14/2022,Regular,8,158.08,2727143
11/14/2022,Regular,8,152,2747046
11/14/2022,Regular,7.78,157.85,2726506
11/14/2022,Regular,7.67,118.3,2727182
11/14/2022,Regular,8.57,187.1,2725934
11/14/2022,Regular,8.5,200.86,2728937
11/14/2022,Regular,8.67,277.33,2745499
11/14/2022,PTO,8,181.28,2726038
11/14/2022,Regular,10,236.3,2726207
11/14/2022,Regular,8,250.5,2726025
11/14/2022,Regular,8.68,277.87,2747345
11/14/2022,Regular,9.13,175.09,2726428
11/14/2022,Regular,9.9,233.94,2725466
11/14/2022,PTO,8,143.52,2735138
11/15/2022,Regular,8,120.64,2727156
11/15/2022,Regular,8,258.49,2727832
11/15/2022,Regular,8,120.64,2727208
11/15/2022,Regular,8,196,2746942
11/15/2022,Regular,6.8,121.99,2725570
11/15/2022,Regular,7,152.88,2726090
11/15/2022,Regular,8.5,167.96,2732213
11/15/2022,Regular,8,237.94,2736269
11/15/2022,Regular,8.6,169.94,2736347
11/15/2022,Regular,9.87,189.93,2743042
11/15/2022,Regular,8.38,148.97,2725583
11/15/2022,Regular,8.1,124.98,2726766
11/15/2022,Regular,8.87,199.5,2726259
11/15/2022,Regular,8.58,128.24,2727221
11/15/2022,PTO,8,120.64,2727234
11/15/2022,Regular,9.72,218.63,2725739
11/15/2022,Regular,0,0,2726389
11/15/2022,Regular,8,384.62,2727845
11/15/2022,Regular,8,158.08,2725856
11/15/2022,Unpaid Time Off,8,0,2737036
11/15/2022,Regular,8,230.77,2726272
11/15/2022,Regular,8.57,197.89,2725921
11/15/2022,Regular,4.5,88.92,2729028
11/15/2022,Regular,7.02,153.24,2725960
11/15/2022,Regular,6.75,121.1,2725596
11/15/2022,Regular,8.6,196.77,2725986
11/15/2022,Regular,8.58,185.66,2725973
11/15/2022,Regular,8.1,122.15,2726792
11/15/2022,Regular,8.1,160.3,2726298
11/15/2022,Regular,7.6,114.61,2726805
11/15/2022,Regular,8.68,189.64,2728989
11/15/2022,Unpaid Time Off,8,0,2727169
11/15/2022,Regular,8,121.84,2735034
11/15/2022,Regular,8.45,158.44,2742717
11/15/2022,Regular,8.13,156.57,2742288
11/15/2022,PTO,8,123.44,2726818
11/15/2022,Regular,8.22,160.23,2740637
11/15/2022,Regular,8,259.86,2725453
11/15/2022,Unpaid Time Off,8,0,2748372
11/15/2022,Regular,8.37,165.33,2727702
11/15/2022,Regular,7.98,163.1,2702391
11/15/2022,Regular,8,120.55,2726623
11/15/2022,Regular,9.33,210,2737023
11/15/2022,Regular,8.67,156,2745551
11/15/2022,Regular,8,119.52,2727260
11/15/2022,Regular,8,384.62,2746968
11/15/2022,Regular,8,230.77,2729041
11/15/2022,Regular,8.25,193.05,2726246
11/15/2022,Regular,8.45,163.51,2726350
11/15/2022,Regular,8.25,173.25,2726415
11/15/2022,Regular,6.98,137.99,2726857
11/15/2022,Regular,9.1,172.9,2746448
11/15/2022,Regular,8,120.64,2726896
11/15/2022,Regular,8,357.69,2731004
11/15/2022,Regular,8,152,2687402
11/15/2022,Regular,8.38,246.47,2725492
11/15/2022,Regular,8,120.64,2726909
11/15/2022,Regular,8,223.08,2725869
11/15/2022,Regular,8.25,149.41,2736321
11/15/2022,Regular,7.35,138.92,2726493
11/15/2022,Regular,7.68,137.84,2725752
11/15/2022,Regular,8,353.85,2729964
11/15/2022,PTO,8,158.08,2726597
11/15/2022,Regular,8.88,180.15,2726545
11/15/2022,Regular,8.5,161.5,2745564
11/15/2022,Regular,8,120.64,2726948
11/15/2022,Regular,8.25,175.89,2726441
11/15/2022,Regular,8.62,168.63,2735086
11/15/2022,Regular,8.6,194.88,2726012
11/15/2022,Regular,6.9,136.34,2726129
11/15/2022,Regular,8.67,175.76,2726584
11/15/2022,Regular,8,120.64,2727286
11/15/2022,Regular,7.37,110.06,2727689
11/15/2022,Regular,0,0,2727676
11/15/2022,Regular,8,315.44,2727858
11/15/2022,Regular,7.9,149.55,2725401
11/15/2022,Regular,8,328.82,2727806
11/15/2022,Regular,7.82,120.61,2727312
11/15/2022,Regular,7.82,120.61,2727325
11/15/2022,Regular,8,120.64,2726935
11/15/2022,Regular,8.15,186.47,2726558
11/15/2022,Regular,8.35,156.31,2736997
11/15/2022,Regular,0,0,2744719
11/15/2022,Regular,8.2,160.47,2725882
11/15/2022,Regular,8.5,161.5,2746864
11/15/2022,Regular,8.78,166.88,2741170
11/15/2022,Regular,8.12,122.4,2727338
11/15/2022,Regular,4.05,77.96,2742496
11/15/2022,Regular,8.08,198.04,2754040
11/15/2022,PTO,8,199.84,2725427
11/15/2022,Regular,8.25,148.01,2725700
11/15/2022,Regular,8,120.64,2725531
11/15/2022,Regular,8,119.52,2726974
11/15/2022,Regular,7.52,113.35,2736334
11/15/2022,Regular,8,384.62,2735073
11/15/2022,Regular,8,346.15,2739168
11/15/2022,Regular,7.78,116.28,2727429
11/15/2022,Regular,8.63,170.59,2726233
11/15/2022,Regular,8.38,150.4,2725648
11/15/2022,Regular,8.57,171.33,2744745
11/15/2022,Regular,8,158.08,2726402
11/15/2022,Regular,7.8,119.26,2727364
11/15/2022,Regular,8,152,2726987
11/15/2022,Regular,8,120.64,2726961
11/15/2022,Regular,8.53,128.68,2727000
11/15/2022,Regular,8.57,129.19,2725544
11/15/2022,Regular,8,120.64,2727715
11/15/2022,Regular,12.02,353.29,2725505
11/15/2022,Regular,12.02,267.49,2726168
11/15/2022,Regular,8.5,185.64,2726285
11/15/2022,Regular,8.93,169.73,2741157
11/15/2022,Regular,8.27,166.08,2726571
11/15/2022,Regular,8,154,2701806
11/15/2022,Regular,7.98,153.68,2710048
11/15/2022,Regular,8.97,170.37,2741144
11/15/2022,Regular,8.25,154.44,2726480
11/15/2022,Regular,8,120.64,2727013
11/15/2022,Regular,8,515.38,2727728
11/15/2022,Regular,9,189.81,2725388
11/15/2022,Regular,8.45,151.59,2735021
11/15/2022,Regular,8,615.38,2727767
11/15/2022,Regular,8.1,122.15,2727403
11/15/2022,Regular,10.2,270.3,2741105
11/15/2022,Regular,8.92,194.74,2725908
11/15/2022,Regular,9.05,197.65,2726194
11/15/2022,Regular,8,120.64,2727026
11/15/2022,Regular,8.68,173.23,2725557
11/15/2022,Regular,8.27,152.93,2742548
11/15/2022,Regular,8,309.57,2727819
11/15/2022,Regular,8.32,173.07,2725609
11/15/2022,Regular,8.57,162.77,2746552
11/15/2022,Regular,8,121.84,2735047
11/15/2022,Regular,8.5,161.5,2746877
11/15/2022,Regular,8.4,205.8,2746955
11/15/2022,Regular,6.98,125.28,2727468
11/15/2022,Regular,8,119.52,2727052
11/15/2022,Regular,7.8,140.4,2745577
11/15/2022,Regular,8.5,159.38,2741079
11/15/2022,Regular,8.43,192.95,2726181
11/15/2022,Regular,6.8,123.15,2725661
11/15/2022,Regular,8,238.46,2743263
11/15/2022,Regular,8,120.64,2727065
11/15/2022,Regular,8,120.64,2727078
11/15/2022,Regular,8,120.64,2727091
11/15/2022,Regular,8.18,141.16,2727104
11/15/2022,PTO,8,120.64,2727962
11/15/2022,Regular,8,120.64,2727117
11/15/2022,Regular,8.5,167.96,2727130
11/15/2022,Regular,8.55,195.62,2726532
11/15/2022,Regular,8,269.23,2725518
11/15/2022,PTO,8,148.32,2737088
11/15/2022,Regular,8,348.08,2729860
11/15/2022,Regular,8,211.54,2726714
11/15/2022,Regular,8.4,150.7,2725674
11/15/2022,Regular,8.17,123.15,2727884
11/15/2022,Regular,8.47,165.69,2725947
11/15/2022,Regular,8.43,163.19,2726337
11/15/2022,Regular,10.5,304.5,2742535
11/15/2022,Regular,8,158.08,2727143
11/15/2022,Regular,8.55,162.45,2747046
11/15/2022,Regular,8.25,167.31,2726506
11/15/2022,Regular,8.1,124.98,2727182
11/15/2022,Regular,8.52,186,2725934
11/15/2022,PTO,8,189.04,2728937
11/15/2022,Regular,8.82,282.13,2745499
11/15/2022,Regular,7.02,159,2726038
11/15/2022,Regular,9.85,232.76,2726207
11/15/2022,Regular,8,250.5,2726025
11/15/2022,Regular,8.85,283.2,2747345
11/15/2022,Regular,8.03,154,2726428
11/15/2022,Regular,10.07,237.88,2725466
11/15/2022,Regular,8.35,149.8,2735138
11/16/2022,Regular,7.78,117.37,2727156
11/16/2022,Regular,8,258.49,2727832
11/16/2022,Regular,0,0,2727208
11/16/2022,Regular,8,196,2746942
11/16/2022,Regular,8.15,146.21,2725570
11/16/2022,PTO,8,174.72,2726090
11/16/2022,Regular,8.5,167.96,2732213
11/16/2022,Regular,8,237.94,2736269
11/16/2022,Regular,8.95,176.85,2736347
11/16/2022,Regular,8,154,2743042
11/16/2022,Regular,8.7,154.6,2725583
11/16/2022,Regular,8.45,130.38,2726766
11/16/2022,Regular,8.93,201,2726259
11/16/2022,Regular,7.8,116.53,2727221
11/16/2022,Regular,10,225,2725739
11/16/2022,Regular,8.25,167.31,2726389
11/16/2022,Regular,8,384.62,2727845
11/16/2022,Regular,8,158.08,2725856
11/16/2022,Unpaid Time Off,8,0,2737036
11/16/2022,Regular,8,230.77,2726272
11/16/2022,Regular,8.97,207.13,2725921
11/16/2022,PTO,2,39.52,2729028
11/16/2022,Regular,7.02,138.65,2729028
11/16/2022,PTO,8,174.72,2725960
11/16/2022,PTO,3,53.82,2725596
11/16/2022,Regular,8.95,204.78,2725986
11/16/2022,Regular,8.95,193.59,2725973
11/16/2022,Regular,8.45,127.43,2726792
11/16/2022,Regular,8.7,172.17,2726298
11/16/2022,Regular,8.47,127.68,2726805
11/16/2022,Regular,8.85,193.28,2728989
11/16/2022,Unpaid Time Off,8,0,2727169
11/16/2022,Regular,8.42,128.19,2735034
11/16/2022,Regular,8.42,157.81,2742717
11/16/2022,PTO,8,123.44,2726818
11/16/2022,Regular,8.27,161.2,2740637
11/16/2022,Regular,8,259.86,2725453
11/16/2022,Regular,8.08,159.73,2727702
11/16/2022,Regular,8,163.44,2702391
11/16/2022,PTO,8,120.55,2726623
11/16/2022,Regular,9.25,208.13,2737023
11/16/2022,Regular,7.9,142.2,2745551
11/16/2022,Regular,8,119.52,2727260
11/16/2022,Regular,8,384.62,2746968
11/16/2022,Regular,8,230.77,2729041
11/16/2022,Regular,8.35,195.39,2726246
11/16/2022,Regular,8.13,199.27,2748866
11/16/2022,Regular,8.68,168.02,2726350
11/16/2022,Regular,12,252,2726415
11/16/2022,Regular,8.95,176.85,2726857
11/16/2022,Regular,8.38,159.28,2746448
11/16/2022,Regular,8.47,127.68,2726896
11/16/2022,Regular,8,357.69,2731004
11/16/2022,Regular,8,152,2687402
11/16/2022,Regular,11.97,351.82,2725492
11/16/2022,Regular,8.45,127.43,2726909
11/16/2022,Regular,8,223.08,2725869
11/16/2022,Regular,8.67,156.95,2736321
11/16/2022,Regular,7.97,150.57,2726493
11/16/2022,Regular,8.1,145.31,2725752
11/16/2022,Regular,8,353.85,2729964
11/16/2022,PTO,8,158.08,2726597
